"barcode","speciesFolderId","imageCount","verbatimFamily","verbatimSpecies","verbatimAuthorSpecimen","verbatimGenus","verbatimRank2","verbatimSpecies2","verbatimAuthor2","verbatimRank3","verbatimSpecies3","verbatimAuthor3","countryId","verbatimCountry","stateProvinceTerritory","municipality","verbatimLocality","latLongUnitId","isGPS","latitudeDeg","latitudeMin","latitudeSec","latitudeHem","longitudeDeg","longitudeMin","longitudeSec","longitudeHem","longitudeHemDecimalMinutes","latitudeHemDecimalMinutes","longitudeDecimalDegrees","latitudeDecimalDegrees","latitudeDegreesDecMins","latitudeMinutesDecMins","longitudeDegreesDecMins","longitudeMinutesDecMins","verbatimLatitude","verbatimLongitude","gridRef","altitudeUnitId","altitude","altitudeMax","altitudeMin","verbatimAltitude","collectorId1","collectorId2","collectorId3","collectorId4","collectorId5","verbatimCollector1","verbatimCollector2","verbatimCollector3","verbatimCollector4","verbatimCollector5","collectorNumber","collectionDD","collectionMM","collectionYYYY","collectionDD2","collectionMM2","collectionYYYY2","verbatimCollectionDate","speciesHomonymFlag","cultivated","multiSpecimenNoBarcode","multiSpecimen","additionalBarcode","obscured","restrictions","testData","isSpecimenAType","specimenIsPhoto","specimenIsIllustration","specimenIsCapsule","isNonRomanScript","MSBSerialNumber","LCDNumber","DNABankNumber","specimenNotes","capturerId","captureStationId","captureTimeStamp","captureNotes","transcriberId","transcriptionTimeStamp","imageStateId","transcriptionStateId","kewImageQAUserId","maxImageQAUserId","kewTranscriptionQAUserId","kewImageQATimeStamp","maxImageQATimeStamp","kewTranscriptionQATimeStamp","currentlyBeingEditedby","cultName","cultMM","cultMM2","cultDD","cultDD2","cultYYYY","cultYYYY2","cultCountry","cultVerbatimLocality","cultVerbatimDate","collectorIdCultivated","cultVerbCollectName","cultCollectNum","cultInstitution","cultVerbInstName","requiresRemounting","isDamaged","requiresReview","imagedByMax","singleViewedBy","url","lastSpecimenState","lastModified","deliveredOnDate","boxId","speciesId","family","genus","species","collector","AI_ERROR","AI_verbatim","AI_barcode","AI_collector","AI_collectorNumber","AI_collector1","AI_collector2","AI_collector3","AI_collector4","AI_collectionDate","AI_collectionYYYY","AI_collectionMM","AI_collectionDD","AI_family","AI_genus","AI_species","AI_taxon_name","AI_altitude","AI_altitudeUnit","AI_country","AI_stateProvinceTerritory","AI_location","AI_latitude","AI_longitude","AI_language","AI_specimenNotesSpanish","AI_specimenNotesEnglish","collectionNumber","AI_collectoinNumber"
"V0228269F","742","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Alto Amazonas Province; Dtto. Manseriche, Pongo de Manseriche.","1","0","04","26","01","S","77","34","18","W",,,,,,,,,,,,"1","0",,"650",,"304162","171414","0","0","0",,,,,,"25027","25","11","1997",,,,"25 Noviembre 1997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 11:27:27","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/738/429/V0228269F.jpg","0","2024-07-29 04:35:41","1000-01-01 00:00:00","0","1210906","CECROPIACEAE","Pourouma","tomentosa",,"OK","PERU CECROPIACEAE Pourouma tomentosa Mart. ex Miq. subsp. Det. C.C. Berg (BG), 2002 Loreto: Alto Amazonas Province Dpto. Mansariche, Pongo de Manseriche. Bosque primario. 04°26'01""S 77°34'18""W 650 m Árbol 25 m, frutos rojís nbro. 25 Noviembre 1997 R. Vásquez & E. Chávez 25027 MISSOURI BOTANICAL GARDEN HERBARIUM (MO)","2283545","R. Vásquez & E. Chávez","25027","R. Vásquez","E. Chávez","none","none","25 Noviembre 1997","1997","11","25","CECROPIACEAE","Pourouma","tomentosa","Pourouma tomentosa Mart. ex Miq. subsp.","650","m","Peru","Loreto","Alto Amazonas Province, Dpto. Mansariche, Pongo de Manseriche. Bosque primario.","04°26'01""S","77°34'18""W","Spanish","Árbol 25 m, frutos rojís nbro.","Tree 25 m, red fruits.",,
"V0227958F","741","1","0","0","0","0","0","0","0","0","0","0","219",,"Madre de Dios",,"0.8 km. down the Main Trail from Explorer’s Inn, near the confluence of Río Tambopata and Rio La Torre, 39 km. SW. of Puerto Moldonado","1","0","12","50",,"S","69","20",,"W",,,,,,,,,,,,"0","0",,,,"314952","0","338921","0","0",,"B. Kahn",,,,"695","11","10","1985",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 11:26:21","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/738/191/V0227958F.jpg","0","2024-07-29 04:35:09","1000-01-01 00:00:00","0","1210832",,"Pourouma","bicolor",,"OK","The Field Museum
Copyright reserved
The Field Museum (F)
Pourouma bicolor Mart. ssp. bicolor
Cited in Flora Neotropica 51:133. 1990
PBRU
Pourouma tessmannii Mildbr. ?
Tree # 1455, 26–27 m., now fallen over; fruits green.
Hartshorn hectare Plot #1, lowland terre firme forest, 0.8 km. down the Main Trail from Explorer’s Inn, near the confluence of Río Tambopata and Río la Torre, 39 km. SW. of Puerto Moldonado, 12° 50' S. and 69° 20' W., Madre de Dios.
S. P. Smith, B. Kahn & M. Shuhler # 695
Oct. 11, 1985
NO 2012929
FIELD MUSEUM OF NATURAL HISTORY","2012929","S. P. Smith, B. Kahn & M. Shuhler","695","S. P. Smith","B. Kahn","M. Shuhler","none","Oct. 11, 1985","1985","10","11","none","Pourouma","bicolor","Pourouma bicolor Mart. ssp. bicolor","none","none","none","Madre de Dios","Hartshorn hectare Plot #1, lowland terre firme forest, 0.8 km. down the Main Trail from Explorer’s Inn, near the confluence of Río Tambopata and Río la Torre, 39 km. SW. of Puerto Moldonado","12° 50' S","69° 20' W","English","none","Tree # 1455, 26–27 m., now fallen over; fruits green.",,
"V0226151F","740","1","0","0","0","0","0","0","0","0","0","0","219",,"Madre de Dios",,"Tambopata; Dist. Puerto Maldonado, Cusco, Amazónico","1","0","13","08",,"S","069","36",,"W",,,,,,,,,,,,"1","0","300","280",,"60571","215578","0","0","0",,,,,,"960","21","11","2002",,,,"21 Noviembre 2002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 11:10:24","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/711/406/V0226151F.jpg","0","2024-07-29 04:31:17","1000-01-01 00:00:00","0","752835","MORACEAE","Poulsenia","armata",,"OK","PERU
MORACEAE
Poulsenia armata (Miq.) Standl.
Det. C.C. Berg (BO), 2005
Madre de Dios: Tambopata
Dist. Puerto Maldonado, Cusco
Amazonico, Bosque Primario
13°08' S 069°36' W 280-300 m
Arbol 30 m, espinas presentes en el
Tallo, frutos verrucosos
21 Noviembre 2002
L. Valenzuela, I. Huamantupa 960
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
N° 2275704
FIELD MUSEUM OF NATURAL HISTORY","none","L. Valenzuela, I. Huamantupa","960","L. Valenzuela","I. Huamantupa","none","none","21 Noviembre 2002","2002","11","21","MORACEAE","Poulsenia","armata","Poulsenia armata (Miq.) Standl.","280-300","m","PERU","Madre de Dios","Tambopata, Dist. Puerto Maldonado, Cusco, Amazonico, Bosque Primario","13°08' S","069°36' W","Spanish","Arbol 30 m, espinas presentes en el tallo, frutos verrucosos","Tree 30 m, spines present on the stem, warty fruits",,
"V0257805F","739","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Mishana, Río Nanay halfway between Iquitos and Santa Maria de Nanay","0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,"328768","6939","0","126258","0",,,"D. Smith",,,"36525","20","3","1982",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-28 08:10:38","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/764/309/V0257805F.jpg","0","2024-07-29 07:17:13","1000-01-01 00:00:00","0","597818","GENTIANACEAE","Potalia","coronata",,"OK","Potalia coronata L. Struwe & V.A. Albert
GENTIANACEAE
Det. Lena Struwe 2003
LOGANIACEAE
PERU
Loreto
Potalia amara Aubl.
Mishana, Río Nanay halfway between Iquitos and Santa María de Nanay, upland forest on white sand near Campamento 1.
Tree 3 m, buds yellow.
A. Gentry, F. Ayala, D. Smith & D. Alfaro 3625 20 March 1982
1919202
FIELD MUSEUM OF NATURAL HISTORY
","1919202","A. Gentry, F. Ayala, D. Smith & D. Alfaro","3625","A. Gentry","F. Ayala","D. Smith","D. Alfaro","20 March 1982","1982","March","20","GENTIANACEAE","Potalia","coronata","Potalia coronata L. Struwe & V.A. Albert","none","none","PERU","Loreto","Mishana, Río Nanay halfway between Iquitos and Santa María de Nanay, upland forest on white sand near Campamento 1.","none","none","Spanish","Tree 3 m, buds yellow.","Tree 3 m, buds yellow.",,
"V0237749F","738","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Manfinfa On The Upper Río Nanay","0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,"254044","0","0","0","0",,,,,,"1125","29","6","1929",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 06:42:28","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/775/418/V0237749F.jpg","0","2024-07-31 00:44:41","1000-01-01 00:00:00","0","1127519",,"Posoqueria","latifolia",,"OK","The Field Museum
EXPLORATION IN AMAZONIAN PERU, 1929
Expedition of 1929, under the Marshall Field, Jr. Fund
604627
HERBARIUM FIELD MUSEUM
PLANTS OF PERU
1125
Vasquezia titifolia
(Ruiz & Pav.) Knuth
JUNE-JULY, 1929
MANFINA ON THE UPPER RÍO NANAY, DPT. LORETO
COLL. LLEWELLYN WILLIAMS
F. No. 1125
Tintsh
Tarapoto, Marañón
Alt. Nanay
6/29/1929","604627","Llewellyn Williams","1125","none","none","none","none","6/29/1929","1929","6","29","none","Vasquezia","titifolia","Vasquezia titifolia","none","none","Peru","Loreto","Manfina on the upper Río Nanay","none","none","Spanish","Tintsh Tarapoto, Marañón Alt. Nanay","Tintsh Tarapoto, Marañón Alt. Nanay",,
"V0327434F","737","1","0","0","0","0","0","0","0","0","0","0","219",,"Huanuco",,,"0","0",,,,,,,,,,,,,,,,,,,,"2","0",,"7000","About 7000 Feet","67496","0","0","0","0",,,,,,"3221","5","4","1923","8","4","1923",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 10:30:52","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/1011/538/V0327434F.jpg","0","2024-07-31 03:37:42","1000-01-01 00:00:00","0","1232321",,"Porlieria","hygrometra",,"OK","534291 HERBARIUM FIELD MUSEUM Plants of South America Expedition of 1922, under the Oeat, Marshall Field Fund. 3221 Colletia hygrometra R&P Stony slope, shale and gravel. Dense shrub, about 1 ft. fruit black. About 7000 feet. April 5th, 1923 Coll. J. Francis Macbride Huanuco Peru","534291","J. Francis Macbride","3221","J. Francis Macbride","none","none","none","April 5th, 1923","1923","4","5","none","Colletia","hygrometra","Colletia hygrometra R&P","7000","feet","Peru","Huanuco","stony slope, shale and gravel","none","none","English","none","Dense shrub, about 1 ft. fruit black.",,
"V0205892F","736","1","0","0","0","0","0","0","0","0","0","0","219",,"Cajamarca",,"San Ignacio; Namballe, Vega del Toro.","1","0","04","58","46","S","079","05","01","W",,,,,,,,,,,,"1","0","1000","800",,"304162","303470","121370","171414","0",,,,,,"25124","7","12","1997",,,,"07 Diciembre 1997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 07:55:49","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/717/759/V0205892F.jpg","0","2024-07-27 10:08:39","1000-01-01 00:00:00","0","51218","ANNONACEAE","Porcelia","nitidifolia",,"OK","PERU
ANNONACEAE
Porcelia nitidifolia Ruiz & Pav.
det. P. Maas & H. Maas (WAG), 2008
Cajamarca: San Ignacio
Namballe, Vega del Toro. Bosque primario, con tala selectiva.
04°58'46''S 079°05'01''W 800 - 1000 m
Arbol 25 m, flores amarillas, frutos verdes.
07 Diciembre 1997
R. Vásquez,
R. Rojas, A. Peña & E. Chávez. 25124
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
No 2291680
FIELD MUSEUM OF NATURAL HISTORY","none","R. Vásquez, R. Rojas, A. Peña & E. Chávez","25124","R. Vásquez","R. Rojas","A. Peña","E. Chávez","07 Diciembre 1997","1997","12","7","ANNONACEAE","Porcelia","nitidifolia","Porcelia nitidifolia Ruiz & Pav.","800 - 1000","m","PERU","Cajamarca","San Ignacio","04°58'46''S","079°05'01''W","Spanish","Arbol 25 m, flores amarillas, frutos verdes.","Tree 25 m, yellow flowers, green fruits.",,
"V0277204F","735","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Prov. Maynas, Yanamono Explorama Tourist Camp, Rio Amazonas halfway between Indiana and mouth of Rio Napo","1","0","3","28",,"S","72","50",,"W",,,,,,,,,,,,"1","0",,"130",,"328768","304162","278527","0","0",,,,,,"42929","13","7","1983",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 08:16:37","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/802/658/V0277204F.jpg","0","2024-07-31 03:31:53","1000-01-01 00:00:00","0","745709","Olacaceae","Poraqueiba","guianensis",,"JSON NOT RETURNED FROM GPT","{
  ""verbatim"": ""(Al Gentry, R. Vasquez & N. Jaramillo 42929)\nICACINACEAE\nPorouqueiba guianensis Aubl.\nDet. A. Gentry, 1985\nMISSOURI BOTANICAL GARDEN HERBARIUM (MO)\nPERU\nOLACACEAE\nDept. Loreto, Prov. Maynas; Yanamono Explorama Tourist Camp; Río Amazonas halfway between Indiana and mouth of Río Napo; alt. 130 m mature forest on yellowish lateritic soil.\n3°28'S. 72°50'W.\nTree #192, 15.1 cm dbh, sterile.\nAl Gentry, 13 July 1983\nR. Vasquez & N. Jaramillo 42929\nMISSOURI BOTANICAL GARDEN HERBARIUM (MO)\nPorqueiba guianensis Aubl\nDet. R. Duno de Stefano 6-1996\nN2 2115183\nFIELD MUSEUM OF NATURAL HISTORY"",
  ""barcode"": ""2115183"",
  ""collector"": ""Al Gentry, R. Vasquez & N. Jaramillo"",
  ""collectorNumber"": ""42929"",
  ""collector1"": ""Al Gentry"",
  ""collector2"": ""R. Vasquez"",
  ""collector3"": ""N. Jaramillo"",
  ""collector4"": ""none"",
  ""collectionDate"": ""13 July 1983"",
  ""collectionYYYY"": ""1983"",
  ""collectionMM"": ""07"",
  ""collectionDD"": ""13"",
  ""family"": ""ICACINACEAE"",
  ""genus"": ""Porqueiba"",
  ""species"": ""porqueiba guianensis"",
  ""taxon_name"": ""Porqueiba guianensis Aubl"",
  ""altitude"": ""130"",
  ""altitudeUnit"": ""m"",
  ""country"": ""Peru"",
  ""stateProvinceTerritory"": ""Dept. Loreto, Prov. Maynas"",
  ""location"": ""Yanamono Explorama Tourist Camp; Río Amazonas halfway between Indiana and mouth of Río Napo; alt. 130 m mature forest on yellowish lateritic soil."",
  ""latitude"": ""3°28'S"",
  ""longitude"": ""72°50'W"",
  ""language"": ""Spanish"",
  ""specimenNotesSpanish"": ""Tree #192, 15.1 cm dbh, sterile."",
  ""specimenNotesEnglish"": ""Tree #192, 15.1 cm dbh, sterile."",
}","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none",,
"V0306053F","734","1","0","0","0","0","0","0","0","0","0","0","219",,"Huancavelica",,"Prov. Tayacaja. Salcabamba","0","0",,,,,,,,,,,,,,,,,,,,"1","0",,"3200",,"40408","283701","0","0","0",,,,,,"10263","7","1","1939",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 10:25:07","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/949/897/V0306053F.jpg","0","2024-07-31 03:33:43","1000-01-01 00:00:00","0","317220","Brassicaceae","Polypsecadium","effusum",,"OK","The Field Museum POLYPSECADRIN EFFUSUM (O. E. Schulz) Al-Shehbaz Determined by Ihsan A. Al-Shehbaz, Missouri Botanical Garden (MO) March 2010 1495869 CHICAGO NAT. HIST. MUSEUM No. 10265 Second Botanical Garden Expedition to the Andes, 1938-39 From: Bolivia, Chile, Ecuador, Argfentina UNIVERSITY OF CALIFORNIA Polypsecadrim effusum (O.E. Schulz) Al-Shehbaz Peru: Depto. Huanuco, Prov. Tayacax, Salosinhab, in shrublard, gravelly soil Alt. 3200m DCBR Shrub with weak woody stems; sepals alvescent; petals rose-purple at distal ends; stamens yellowish-orange; stigma, pistil and stamens falling early and easily Jan. 7, 1939 H. E. Stork, O. D. Hoorion","1495869","none","10265","H. E. Stork","O. D. Horton","none","none","Jan. 7, 1939","1939","1","7","Brassicaceae","Polypsecadrin","effusum","Polypsecadrin effusum (O. E. Schulz) Al-Shehbaz","3200","m","Peru","Depto. Huanuco","Prov. Tayacax, Salosinhab","none","none","English","none","Shrub with weak woody stems; sepals alvescent; petals rose-purple at distal ends; stamens yellowish-orange; stigma, pistil and stamens falling early and easily",,
"V0250802F","733","1","0","0","0","0","0","0","0","0","0","0","219",,"Tumbes",,"Prov. Zarumilla; Dtto. Matapalo; Along the road between Campo Verde and Cabo Cotrica.; Bosque Nacional de Tumbes: Región de ""bosque seco subtropical"" (sensu Tosi, 1960) cerca de Campo Verde.","0","0",,,,,,,,,,,,,,,,,,,,"1","0","800","600",,"168357","104632","0","0","0",,,,,,"480","23","12","1967",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 07:32:47","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/799/087/V0250802F.jpg","0","2024-07-31 01:11:54","1000-01-01 00:00:00","0","14511",,"Trichanthera","gigantea",,"JSON NOT RETURNED FROM GPT","```json
{
  ""verbatim"": ""PERU\nField Museum of Natural History. Servicio Forestal y de Caza del Perú\nDpto. Tumbes Prov. Zarumilla\nDto. Matapalo\nTrichanthera gigantea (H & B.) Nees \n(det. D. Wasshausen, 1978)\nShrub to 3 m. tall; bark light brown, smooth, on older stems rough, grey; branch tips green, secondary veins on leaf lower surface are prominent and yellow-green; flowers light yellow-green, fruit whitish based.\nAlong the road between Campo Verde and Cabo Cotrina.\n“Bosque Nacional de Tumbes: Region de “bosque seco subtropical” (sensu Tosi, 1960), cerca de Campo Verde. Altura sobre el mar 600-800 m.\nColl. Donald R. Simpson 480 Dec. 23, 1967 \nassisted by José Schunke.\nCollection supported by funds provided by the National Science Foundation (Grant No. GN-43915) and the Center for Latin American Studies of Stanford University (Chávez, Read, et al).\n1849844\nFIELD MUSEUM OF NATURAL HISTORY\nPolikilacanthus harlingii Wash de Wasshausen 2007"",
  ""barcode"": ""1849844"",
  ""collector"": ""Donald R. Simpson"",
  ""collectorNumber"": ""480"",
  ""collector1"": ""Donald R. Simpson"",
  ""collector2"": ""José Schunke"",
  ""collector3"": ""none"",
  ""collector4"": ""none"",
  ""collectionDate"": ""Dec. 23, 1967"",
  ""collectionYYYY"": ""1967"",
  ""collectionMM"": ""12"",
  ""collectionDD"": ""23"",
  ""family"": ""none"",
  ""genus"": ""Trichanthera"",
  ""species"": ""gigantea"",
  ""taxon_name"": ""Trichanthera gigantea"",
  ""altitude"": ""600-800"",
  ""altitudeUnit"": ""m"",
  ""country"": ""Peru"",
  ""stateProvinceTerritory"": ""Tumbes"",
  ""location"": ""Along the road between Campo Verde and Cabo Cotrina"",
  ""latitude"": ""none"",
  ""longitude"": ""none"",
  ""language"": ""Spanish"",
  ""specimenNotesSpanish"": ""Bosque Nacional de Tumbes: Region de “bosque seco subtropical” (sensu Tosi, 1960), cerca de Campo Verde. Altura sobre el mar 600-800 m."",
  ""specimenNotesEnglish"": ""National Forest of Tumbes: Region of “subtropical dry forest” (sensu Tosi, 1960), near Campo Verde. Altitude above sea level 600-800 m.""
}
```","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none",,
"V0237598F","732","1","0","0","0","0","0","0","0","0","0","0","219",,"Cusco",,"La Convención; Dist. Maranura, Chaullay","1","0","12","58","31","S","072","39","31","W",,,,,,,,,,,,"1","0",,"1150",,"328601","174620","335343","0","325462",,,,"A. Rodrigues",,"6132","19","4","2004",,,,"19 Abril 2004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-28 03:51:33","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/775/237/V0237598F.jpg","0","2024-07-29 05:01:59","1000-01-01 00:00:00","0","1127292","RUBIACEAE","Pogonopus","tubulosus",,"OK","The Field Museum
Nº 2284372
FIELD MUSEUM OF NATURAL HISTORY
PERU
RUBIACEAE
Pogonopus tubulosus (A. Rich.) K. Schum.
Det. C.M. Taylor (MO), 2006
Cusco: La Convención
Dist. Maranura, Chaullay. Bosque Secundario.
12°58'31""S 72°39'31""W 1150m
Arbol 6 m, flores rosadas
19 Abril 2004
W. Galiano, E. Suclli, P. Nuñez, A. Rodriguez, V. Chana, 4182
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
The Field Museum (F)","2284372","W. Galiano, E. Suclli, P. Nuñez, A. Rodriguez, V. Chana","4182","W. Galiano","E. Suclli","P. Nuñez","A. Rodriguez","19 Abril 2004","2004","4","19","RUBIACEAE","Pogonopus","tubulosus","Pogonopus tubulosus","1150","m","PERU","Cusco","La Convención, Dist. Maranura, Chaullay, Bosque Secundario","-12.975278","-72.658611","Spanish","Arbol 6 m, flores rosadas","Tree 6 m, pink flowers",,
"V0120936F","731","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Provincia: Maynas; Distrito: Iquitos; Rio Itaya","0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,"233879","0","0","0","0",,,,,,"630","20","5","1976",,,,"Mayo 20 de 1976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-05-31 10:25:52","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/532/360/V0120936F.jpg","0","2024-06-05 09:56:19","1000-01-01 00:00:00","0","770202","MYRTACEAE","Plinia","pinnata",,"OK","Nº 2013516 FIELD MUSEUM OF NATURAL HISTORY MYRTACEAE cf. Plinia pinnata L. det. L.B. Badham 1981 PERU Loreto Provincia: Maynas; Distrito: Iquitos; Rio Itaya; a 20 minutos (deslizador, 40 Hp.) Arbol de ribera, 4 m., flores blancas. Juan Revilla 630 Mayo 20 de 1976 MISSOURI BOTANICAL GARDEN HERBARIUM","none","Juan Revilla","630","none","none","none","none","Mayo 20 de 1976","1976","5","20","MYRTACEAE","Plinia","pinnata","cf. Plinia pinnata L.","none","none","Peru","Loreto","Provincia: Maynas; Distrito: Iquitos; Rio Itaya; a 20 minutos (deslizador, 40 Hp.)","none","none","Spanish","Arbol de ribera, 4 m., flores blancas.","Riverbank tree, 4 m., white flowers.",,
"V0170681F","730","1","0","0","0","0","0","0","0","0","0","0","219",,"Pasco",,"Oxapampa; Dist. Chontabamba. Fundo Muller.","1","0","10","35","17","S","075","27","54","W",,,,,,,,,,,,"1","0",,"2294",,"103683","0","0","0","0",,"Antonio Peña",,,,"13947","24","11","2009",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 03:25:35","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/606/680/V0170681F.jpg","0","2024-07-27 08:35:11","1000-01-01 00:00:00","0","675793","LAURACEAE","Pleurothyrium","cuneifolium",,"OK","The Field Museum
The Field Museum (F)
N° 2310620
FIELD MUSEUM OF NATURAL HISTORY
LAURACEAE          PERU [102]
Pleurothyrium cuneifolium Nees
  det. Henk van der Werff (MO), 2011
Pasco: Oxapampa
Dist. Chontabamba. Fundo Muller. Bosque secundario sobre suelo rocoso.
10°35'17""S 075°27'54""W     2294 m
Arbol 22 m; frutos verdes; hojas envés blanquecino.
Luis Valenzuela & Antonio Peña 13947
24 November 2009
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)","none","Luis Valenzuela & Antonio Peña 13947","13947","Luis Valenzuela","Antonio Peña","none","none","24 November 2009","2009","11","24","LAURACEAE","Pleurothyrium","cuneifolium","Pleurothyrium cuneifolium","2294","m","PERU","Pasco","Oxapampa, Dist. Chontabamba. Fundo Muller. Bosque secundario sobre suelo rocoso.","10°35'17""S","075°27'54""W","Spanish","Arbol 22 m; frutos verdes; hojas envés blanquecino.","Tree 22 m; green fruits; leaves underside whitish.",,
